Dataset,COU,Country,Year,Description,Value,Unit,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
Mortality Causes,EST,Estonia,2006,All causes of death,17316.0,NBPOPUPC,5.3710546489999995,10.13850594,0.91006434,64.86000061,0.748576343,-0.267786622,0.796722651,0.6545313,0.215225026,0.44246769,0.9023600820000001,1.153049231,1.697323322,0.316013038,0.337,0.332461538,,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2007,Total employment,1929.0,Hours,5.332044125,10.21769524,0.895631552,65.31999969,0.712120891,-0.250128776,0.7426971790000001,0.665569842,0.176231012,0.420264125,0.8534452920000001,1.1433823109999999,1.704431534,0.31965819,0.312,0.332461538,,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2007,In 2018 constant prices at 2018 USD PPPs,21771.87338,USD,5.332044125,10.21769524,0.895631552,65.31999969,0.712120891,-0.250128776,0.7426971790000001,0.665569842,0.176231012,0.420264125,0.8534452920000001,1.1433823109999999,1.704431534,0.31965819,0.312,0.332461538,,,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2007,All causes of death,17409.0,NBPOPUPC,5.332044125,10.21769524,0.895631552,65.31999969,0.712120891,-0.250128776,0.7426971790000001,0.665569842,0.176231012,0.420264125,0.8534452920000001,1.1433823109999999,1.704431534,0.31965819,0.312,0.332461538,,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2008,Total employment,1900.0,Hours,5.451937675,10.16465759,0.90372628,65.77999878,0.642325103,-0.22131578600000001,0.662769675,0.597254455,0.217813089,0.33097899,0.831218481,1.192748547,1.6527993680000002,0.303158164,0.319,0.332461538,,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2008,In 2018 constant prices at 2018 USD PPPs,22052.77515,USD,5.451937675,10.16465759,0.90372628,65.77999878,0.642325103,-0.22131578600000001,0.662769675,0.597254455,0.217813089,0.33097899,0.831218481,1.192748547,1.6527993680000002,0.303158164,0.319,0.332461538,,,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2008,All causes of death,16675.0,NBPOPUPC,5.451937675,10.16465759,0.90372628,65.77999878,0.642325103,-0.22131578600000001,0.662769675,0.597254455,0.217813089,0.33097899,0.831218481,1.192748547,1.6527993680000002,0.303158164,0.319,0.332461538,,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2009,Total employment,1769.0,Hours,5.137738705,10.00730324,0.873774767,66.23999786,0.61070931,-0.232925966,0.793151677,0.597613275,0.243074834,0.22448612699999998,0.825648963,1.13578403,1.8953578469999999,0.36890897200000006,0.314,0.332461538,0.358138114,0.34038338100000004,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2009,In 2018 constant prices at 2018 USD PPPs,21304.52784,USD,5.137738705,10.00730324,0.873774767,66.23999786,0.61070931,-0.232925966,0.793151677,0.597613275,0.243074834,0.22448612699999998,0.825648963,1.13578403,1.8953578469999999,0.36890897200000006,0.314,0.332461538,0.358138114,0.34038338100000004,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2009,All causes of death,16099.0,NBPOPUPC,5.137738705,10.00730324,0.873774767,66.23999786,0.61070931,-0.232925966,0.793151677,0.597613275,0.243074834,0.22448612699999998,0.825648963,1.13578403,1.8953578469999999,0.36890897200000006,0.314,0.332461538,0.358138114,0.34038338100000004,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2011,Total employment,1852.0,Hours,5.486819744,10.10818481,0.9087126259999999,66.95999908,0.7352253790000001,-0.171402186,0.68678391,0.651386082,0.205158427,0.417540222,0.872383595,1.176006198,1.9515161509999999,0.35567346200000005,0.325,0.332461538,0.38115912700000004,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2011,In 2018 constant prices at 2018 USD PPPs,20320.643659999998,USD,5.486819744,10.10818481,0.9087126259999999,66.95999908,0.7352253790000001,-0.171402186,0.68678391,0.651386082,0.205158427,0.417540222,0.872383595,1.176006198,1.9515161509999999,0.35567346200000005,0.325,0.332461538,0.38115912700000004,,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2011,All causes of death,15204.0,NBPOPUPC,5.486819744,10.10818481,0.9087126259999999,66.95999908,0.7352253790000001,-0.171402186,0.68678391,0.651386082,0.205158427,0.417540222,0.872383595,1.176006198,1.9515161509999999,0.35567346200000005,0.325,0.332461538,0.38115912700000004,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2012,Total employment,1820.0,Hours,5.363927841000001,10.15393448,0.889454544,67.22000122,0.696825743,-0.196030051,0.7928527,0.647360325,0.198966742,0.272975951,0.87419492,1.156192064,1.961893439,0.365756869,0.32899999999999996,0.332461538,0.38173207600000003,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2012,In 2018 constant prices at 2018 USD PPPs,21161.9214,USD,5.363927841000001,10.15393448,0.889454544,67.22000122,0.696825743,-0.196030051,0.7928527,0.647360325,0.198966742,0.272975951,0.87419492,1.156192064,1.961893439,0.365756869,0.32899999999999996,0.332461538,0.38173207600000003,,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2012,All causes of death,15473.0,NBPOPUPC,5.363927841000001,10.15393448,0.889454544,67.22000122,0.696825743,-0.196030051,0.7928527,0.647360325,0.198966742,0.272975951,0.87419492,1.156192064,1.961893439,0.365756869,0.32899999999999996,0.332461538,0.38173207600000003,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2013,Total employment,1801.0,Hours,5.367445946,10.17667389,0.900721788,67.48000336,0.753558695,-0.205494925,0.726356387,0.702255547,0.199018165,0.260637581,0.932532012,1.202389479,1.825384974,0.34008446299999995,0.35100000000000003,0.332461538,0.35857096299999996,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2013,In 2018 constant prices at 2018 USD PPPs,21459.59192,USD,5.367445946,10.17667389,0.900721788,67.48000336,0.753558695,-0.205494925,0.726356387,0.702255547,0.199018165,0.260637581,0.932532012,1.202389479,1.825384974,0.34008446299999995,0.35100000000000003,0.332461538,0.35857096299999996,,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2013,All causes of death,15374.0,NBPOPUPC,5.367445946,10.17667389,0.900721788,67.48000336,0.753558695,-0.205494925,0.726356387,0.702255547,0.199018165,0.260637581,0.932532012,1.202389479,1.825384974,0.34008446299999995,0.35100000000000003,0.332461538,0.35857096299999996,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2014,Total employment,1795.0,Hours,5.55598259,10.20779419,0.917101741,67.73999786,0.773327112,-0.15770036,0.652447462,0.6804306509999999,0.203439116,0.414985895,0.97528398,1.342396259,1.858400702,0.334486425,0.34600000000000003,0.332461538,0.36307889200000004,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2014,In 2018 constant prices at 2018 USD PPPs,22570.84161,USD,5.55598259,10.20779419,0.917101741,67.73999786,0.773327112,-0.15770036,0.652447462,0.6804306509999999,0.203439116,0.414985895,0.97528398,1.342396259,1.858400702,0.334486425,0.34600000000000003,0.332461538,0.36307889200000004,,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2014,All causes of death,15470.0,NBPOPUPC,5.55598259,10.20779419,0.917101741,67.73999786,0.773327112,-0.15770036,0.652447462,0.6804306509999999,0.203439116,0.414985895,0.97528398,1.342396259,1.858400702,0.334486425,0.34600000000000003,0.332461538,0.36307889200000004,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2015,Total employment,1788.0,Hours,5.628908634,10.22374249,0.9179296490000001,68.0,0.8146923779999999,-0.16834341,0.5687344670000001,0.72333771,0.182694778,0.3366898,0.90385133,1.3406986,1.8930602069999998,0.336310357,0.327,0.332461538,0.40537893799999997,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2015,In 2018 constant prices at 2018 USD PPPs,23436.37665,USD,5.628908634,10.22374249,0.9179296490000001,68.0,0.8146923779999999,-0.16834341,0.5687344670000001,0.72333771,0.182694778,0.3366898,0.90385133,1.3406986,1.8930602069999998,0.336310357,0.327,0.332461538,0.40537893799999997,,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2015,All causes of death,15243.0,NBPOPUPC,5.628908634,10.22374249,0.9179296490000001,68.0,0.8146923779999999,-0.16834341,0.5687344670000001,0.72333771,0.182694778,0.3366898,0.90385133,1.3406986,1.8930602069999998,0.336310357,0.327,0.332461538,0.40537893799999997,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2016,Total employment,1791.0,Hours,5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.6390852929999999,0.72625488,0.176869258,0.33983430299999995,0.94091773,1.323766232,1.753086329,0.310298592,,0.332461538,0.343596786,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2016,In 2018 constant prices at 2018 USD PPPs,24691.29576,USD,5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.6390852929999999,0.72625488,0.176869258,0.33983430299999995,0.94091773,1.323766232,1.753086329,0.310298592,,0.332461538,0.343596786,,,,0.21057786,,,0.389869928
Mortality Causes,EST,Estonia,2016,All causes of death,15383.0,NBPOPUPC,5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.6390852929999999,0.72625488,0.176869258,0.33983430299999995,0.94091773,1.323766232,1.753086329,0.310298592,,0.332461538,0.343596786,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2017,Total employment,1792.0,Hours,5.938395977000001,10.29150963,0.93568635,68.40000153,0.861749232,-0.104597919,0.668402255,0.805217981,0.160164103,0.405946255,0.93688798,1.320733786,1.8518398999999999,0.311841756,,0.332461538,0.396599621,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2017,In 2018 constant prices at 2018 USD PPPs,25368.05135,USD,5.938395977000001,10.29150963,0.93568635,68.40000153,0.861749232,-0.104597919,0.668402255,0.805217981,0.160164103,0.405946255,0.93688798,1.320733786,1.8518398999999999,0.311841756,,0.332461538,0.396599621,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),EST,Estonia,2018,Total employment,1748.0,Hours,6.091302395,10.32410717,0.9326937790000001,68.59999847,0.885618389,-0.144664913,0.620677948,0.794730246,0.16318211,0.42020258299999996,,,1.7629237169999998,0.289416552,,0.332461538,0.36719486100000004,,,,0.21057786,,,0.389869928
Avg. Wages (Annual),EST,Estonia,2018,In 2018 constant prices at 2018 USD PPPs,26898.103460000002,USD,6.091302395,10.32410717,0.9326937790000001,68.59999847,0.885618389,-0.144664913,0.620677948,0.794730246,0.16318211,0.42020258299999996,,,1.7629237169999998,0.289416552,,0.332461538,0.36719486100000004,,,,0.21057786,,,0.389869928
Avg. Work Hours (Annual),LTU,Lithuania,2006,Total employment,1635.0,Hours,5.954442977999999,9.914383888,0.930439949,63.13999939,0.567254603,-0.29832527,0.966878653,0.621323466,0.25399825,0.205602363,0.8658317329999999,0.644559026,1.8203694819999998,0.305716157,0.344,0.355,,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2006,In 2018 constant prices at 2018 USD PPPs,19869.7781,USD,5.954442977999999,9.914383888,0.930439949,63.13999939,0.567254603,-0.29832527,0.966878653,0.621323466,0.25399825,0.205602363,0.8658317329999999,0.644559026,1.8203694819999998,0.305716157,0.344,0.355,,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2006,All causes of death,44813.0,NBPOPUPC,5.954442977999999,9.914383888,0.930439949,63.13999939,0.567254603,-0.29832527,0.966878653,0.621323466,0.25399825,0.205602363,0.8658317329999999,0.644559026,1.8203694819999998,0.305716157,0.344,0.355,,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2007,Total employment,1660.0,Hours,5.80828476,10.0314064,0.940791965,63.47999954,0.5896623129999999,-0.285395384,0.9663260579999999,0.5892493129999999,0.27918425199999997,0.26929301,0.851914525,0.660687685,1.9518800969999999,0.33605104700000005,0.348,0.355,,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2007,In 2018 constant prices at 2018 USD PPPs,21165.72425,USD,5.80828476,10.0314064,0.940791965,63.47999954,0.5896623129999999,-0.285395384,0.9663260579999999,0.5892493129999999,0.27918425199999997,0.26929301,0.851914525,0.660687685,1.9518800969999999,0.33605104700000005,0.348,0.355,,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2007,All causes of death,45624.0,NBPOPUPC,5.80828476,10.0314064,0.940791965,63.47999954,0.5896623129999999,-0.285395384,0.9663260579999999,0.5892493129999999,0.27918425199999997,0.26929301,0.851914525,0.660687685,1.9518800969999999,0.33605104700000005,0.348,0.355,,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2008,Total employment,1686.0,Hours,5.553925991,10.06763268,0.91366744,63.81999969,0.621060073,-0.26315012600000004,0.960843027,0.5328372720000001,0.27579569800000003,0.161105841,0.797956586,0.6507791279999999,1.9946497680000002,0.359142303,0.35700000000000004,0.355,,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2008,In 2018 constant prices at 2018 USD PPPs,21493.52742,USD,5.553925991,10.06763268,0.91366744,63.81999969,0.621060073,-0.26315012600000004,0.960843027,0.5328372720000001,0.27579569800000003,0.161105841,0.797956586,0.6507791279999999,1.9946497680000002,0.359142303,0.35700000000000004,0.355,,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2008,All causes of death,43832.0,NBPOPUPC,5.553925991,10.06763268,0.91366744,63.81999969,0.621060073,-0.26315012600000004,0.960843027,0.5328372720000001,0.27579569800000003,0.161105841,0.797956586,0.6507791279999999,1.9946497680000002,0.359142303,0.35700000000000004,0.355,,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2009,Total employment,1625.0,Hours,5.4669208529999995,9.918400764,0.932608962,64.16000366,0.495955795,-0.306445837,0.978800118,0.52619791,0.270837814,0.126142234,0.766684294,0.651721597,2.172395706,0.397370994,0.37200000000000005,0.355,0.317174315,0.25521192,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2009,In 2018 constant prices at 2018 USD PPPs,18767.886580000002,USD,5.4669208529999995,9.918400764,0.932608962,64.16000366,0.495955795,-0.306445837,0.978800118,0.52619791,0.270837814,0.126142234,0.766684294,0.651721597,2.172395706,0.397370994,0.37200000000000005,0.355,0.317174315,0.25521192,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2009,All causes of death,42032.0,NBPOPUPC,5.4669208529999995,9.918400764,0.932608962,64.16000366,0.495955795,-0.306445837,0.978800118,0.52619791,0.270837814,0.126142234,0.766684294,0.651721597,2.172395706,0.397370994,0.37200000000000005,0.355,0.317174315,0.25521192,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2010,Total employment,1643.0,Hours,5.065824986,9.955636024,0.8818106059999999,64.5,0.519352257,-0.278347969,0.9621672029999999,0.473149508,0.27202931,0.11450326400000001,0.8154476279999999,0.716123462,1.9833433630000001,0.391514391,0.336,0.355,0.32577225600000004,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2010,In 2018 constant prices at 2018 USD PPPs,18835.71381,USD,5.065824986,9.955636024,0.8818106059999999,64.5,0.519352257,-0.278347969,0.9621672029999999,0.473149508,0.27202931,0.11450326400000001,0.8154476279999999,0.716123462,1.9833433630000001,0.391514391,0.336,0.355,0.32577225600000004,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2010,All causes of death,42120.0,NBPOPUPC,5.065824986,9.955636024,0.8818106059999999,64.5,0.519352257,-0.278347969,0.9621672029999999,0.473149508,0.27202931,0.11450326400000001,0.8154476279999999,0.716123462,1.9833433630000001,0.391514391,0.336,0.355,0.32577225600000004,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2011,Total employment,1621.0,Hours,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1.837926865,0.33832454700000003,0.325,0.355,0.31764403,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2011,In 2018 constant prices at 2018 USD PPPs,19367.181790000002,USD,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1.837926865,0.33832454700000003,0.325,0.355,0.31764403,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2011,All causes of death,41037.0,NBPOPUPC,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1.837926865,0.33832454700000003,0.325,0.355,0.31764403,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2012,Total employment,1620.0,Hours,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,1.8465698959999999,0.319971919,0.35100000000000003,0.355,0.310113639,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2012,In 2018 constant prices at 2018 USD PPPs,19671.09994,USD,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,1.8465698959999999,0.319971919,0.35100000000000003,0.355,0.310113639,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2012,All causes of death,40938.0,NBPOPUPC,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,1.8465698959999999,0.319971919,0.35100000000000003,0.355,0.310113639,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2013,Total employment,1606.0,Hours,5.595689297000001,10.13237095,0.91251415,65.09999847,0.5558152789999999,-0.240589797,0.9363355040000001,0.580803812,0.29372873899999996,0.38423827299999996,0.9522759909999999,0.811991632,1.711561799,0.305871487,0.353,0.355,0.287150949,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2013,In 2018 constant prices at 2018 USD PPPs,20471.73064,USD,5.595689297000001,10.13237095,0.91251415,65.09999847,0.5558152789999999,-0.240589797,0.9363355040000001,0.580803812,0.29372873899999996,0.38423827299999996,0.9522759909999999,0.811991632,1.711561799,0.305871487,0.353,0.355,0.287150949,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2013,All causes of death,41511.0,NBPOPUPC,5.595689297000001,10.13237095,0.91251415,65.09999847,0.5558152789999999,-0.240589797,0.9363355040000001,0.580803812,0.29372873899999996,0.38423827299999996,0.9522759909999999,0.811991632,1.711561799,0.305871487,0.353,0.355,0.287150949,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2014,Total employment,1599.0,Hours,6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.26756894600000003,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.30522206399999996,0.377,0.355,0.340137184,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2014,In 2018 constant prices at 2018 USD PPPs,21367.70885,USD,6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.26756894600000003,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.30522206399999996,0.377,0.355,0.340137184,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2014,All causes of death,40252.0,NBPOPUPC,6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.26756894600000003,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.30522206399999996,0.377,0.355,0.340137184,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2015,Total employment,1622.0,Hours,5.711378098,10.20528412,0.92852354,65.5,0.6414701939999999,-0.257858634,0.92417407,0.594609678,0.276451677,0.367034554,0.8668178320000001,1.021977663,1.917049885,0.33565452700000004,0.374,0.355,0.34593156,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2015,In 2018 constant prices at 2018 USD PPPs,22741.69964,USD,5.711378098,10.20528412,0.92852354,65.5,0.6414701939999999,-0.257858634,0.92417407,0.594609678,0.276451677,0.367034554,0.8668178320000001,1.021977663,1.917049885,0.33565452700000004,0.374,0.355,0.34593156,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2015,All causes of death,41776.0,NBPOPUPC,5.711378098,10.20528412,0.92852354,65.5,0.6414701939999999,-0.257858634,0.92417407,0.594609678,0.276451677,0.367034554,0.8668178320000001,1.021977663,1.917049885,0.33565452700000004,0.374,0.355,0.34593156,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2016,Total employment,1644.0,Hours,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,1.906200886,0.324982315,,0.355,0.355488271,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2016,In 2018 constant prices at 2018 USD PPPs,23933.49993,USD,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,1.906200886,0.324982315,,0.355,0.355488271,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2016,All causes of death,41106.0,NBPOPUPC,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,1.906200886,0.324982315,,0.355,0.355488271,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2017,Total employment,1608.0,Hours,6.272940636,10.292967800000001,0.9263166190000001,66.69999695,0.749307334,-0.177641675,0.7897098659999999,0.607613146,0.19511883,0.32124728,0.8829061990000001,0.920204639,2.175804377,0.346855581,,0.355,0.428504139,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2017,In 2018 constant prices at 2018 USD PPPs,25207.13875,USD,6.272940636,10.292967800000001,0.9263166190000001,66.69999695,0.749307334,-0.177641675,0.7897098659999999,0.607613146,0.19511883,0.32124728,0.8829061990000001,0.920204639,2.175804377,0.346855581,,0.355,0.428504139,,,,0.213082254,,,
Mortality Causes,LTU,Lithuania,2017,All causes of death,40142.0,NBPOPUPC,6.272940636,10.292967800000001,0.9263166190000001,66.69999695,0.749307334,-0.177641675,0.7897098659999999,0.607613146,0.19511883,0.32124728,0.8829061990000001,0.920204639,2.175804377,0.346855581,,0.355,0.428504139,,,,0.213082254,,,
Avg. Work Hours (Annual),LTU,Lithuania,2018,Total employment,1616.0,Hours,6.308878899,10.33951187,0.929350138,67.30000305,0.698945105,-0.24097855399999998,0.851745069,0.516805112,0.21355971699999998,0.323758096,,,1.953950167,0.309714317,,0.355,0.330166399,,,,0.213082254,,,
Avg. Wages (Annual),LTU,Lithuania,2018,In 2018 constant prices at 2018 USD PPPs,26429.22819,USD,6.308878899,10.33951187,0.929350138,67.30000305,0.698945105,-0.24097855399999998,0.851745069,0.516805112,0.21355971699999998,0.323758096,,,1.953950167,0.309714317,,0.355,0.330166399,,,,0.213082254,,,
Avg. Work Hours (Annual),LVA,Latvia,2006,Total employment,1713.0,Hours,4.70950222,9.892741203,0.884498775,63.15999985,0.640807152,-0.23180536899999998,0.9370486140000001,0.654295862,0.234135449,0.291489393,0.842670083,0.6810376640000001,1.661732316,0.352846712,0.35600000000000004,0.360333333,,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2006,In 2018 constant prices at 2018 USD PPPs,16439.202559999998,USD,4.70950222,9.892741203,0.884498775,63.15999985,0.640807152,-0.23180536899999998,0.9370486140000001,0.654295862,0.234135449,0.291489393,0.842670083,0.6810376640000001,1.661732316,0.352846712,0.35600000000000004,0.360333333,,,,,0.239166662,,,
Mortality Causes,LVA,Latvia,2006,All causes of death,33115.0,NBPOPUPC,4.70950222,9.892741203,0.884498775,63.15999985,0.640807152,-0.23180536899999998,0.9370486140000001,0.654295862,0.234135449,0.291489393,0.842670083,0.6810376640000001,1.661732316,0.352846712,0.35600000000000004,0.360333333,,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2007,Total employment,1687.0,Hours,4.666971684,9.996024132,0.835508585,63.52000046,0.700174093,-0.169632003,0.923952639,0.672520757,0.246862501,0.28069302399999996,0.695566893,0.649901628,1.698384404,0.363915741,0.375,0.360333333,,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2007,In 2018 constant prices at 2018 USD PPPs,20280.41977,USD,4.666971684,9.996024132,0.835508585,63.52000046,0.700174093,-0.169632003,0.923952639,0.672520757,0.246862501,0.28069302399999996,0.695566893,0.649901628,1.698384404,0.363915741,0.375,0.360333333,,,,,0.239166662,,,
Mortality Causes,LVA,Latvia,2007,All causes of death,33056.0,NBPOPUPC,4.666971684,9.996024132,0.835508585,63.52000046,0.700174093,-0.169632003,0.923952639,0.672520757,0.246862501,0.28069302399999996,0.695566893,0.649901628,1.698384404,0.363915741,0.375,0.360333333,,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2008,Total employment,1799.0,Hours,5.145375252,9.970413208,0.855418265,63.88000107,0.6301114560000001,-0.205840364,0.9263282420000001,0.638644397,0.214901268,0.190757662,0.492690623,0.661815524,1.795724154,0.348997712,0.37200000000000005,0.360333333,,,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2008,In 2018 constant prices at 2018 USD PPPs,20949.70037,USD,5.145375252,9.970413208,0.855418265,63.88000107,0.6301114560000001,-0.205840364,0.9263282420000001,0.638644397,0.214901268,0.190757662,0.492690623,0.661815524,1.795724154,0.348997712,0.37200000000000005,0.360333333,,,,,0.239166662,,,
Mortality Causes,LVA,Latvia,2008,All causes of death,31031.0,NBPOPUPC,5.145375252,9.970413208,0.855418265,63.88000107,0.6301114560000001,-0.205840364,0.9263282420000001,0.638644397,0.214901268,0.190757662,0.492690623,0.661815524,1.795724154,0.348997712,0.37200000000000005,0.360333333,,,,,0.239166662,,,
Avg. Work Hours (Annual),LVA,Latvia,2009,Total employment,1754.0,Hours,4.668910503,9.831418037,0.806939304,64.23999786,0.437064558,-0.18243014800000001,0.942090392,0.5250048039999999,0.242196754,0.09994441300000001,0.599198759,0.662506342,1.8596527580000002,0.39830550600000003,0.359,0.360333333,0.354517996,0.130980596,,,0.239166662,,,
Avg. Wages (Annual),LVA,Latvia,2009,In 2018 constant prices at 2018 USD PPPs,18917.12057,USD,4.668910503,9.831418037,0.806939304,64.23999786,0.437064558,-0.18243014800000001,0.942090392,0.5250048039999999,0.242196754,0.09994441300000001,0.599198759,0.662506342,1.8596527580000002,0.39830550600000003,0.359,0.360333333,0.354517996,0.130980596,,,0.239166662,,,
