COU,Country,Year,Avg. Work Hours (Annual),Avg. Wages (Annual),GDP (constant 2010 US$),Population density (people per sq. km of land area),Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"gini of household income reported in Gallup, by wp5-year"
ISR,Israel,2014,1894.53,33516.041619999996,271090000000.0,379.65341960000006,7.400570393,10.36413765,0.8890697359999999,72.63999939,0.7069746259999999,0.091592588,0.8180399540000001,0.604293108,0.271255702,0.44364184100000004,-0.15607816,1.1001014709999999,1.580246329,0.21353034699999998,0.28140401800000003
ISR,Israel,2016,1922.08,35701.37218,289193000000.0,394.9168207,7.159010887000001,10.39477539,0.8896607759999999,72.90000153,0.772297323,0.15050979,0.804056585,0.629189372,0.263090223,0.43813318,-0.003985524,1.2293506859999999,1.66659677,0.23279707100000002,0.306069046
ISR,Israel,2017,1917.98,36678.690689999996,299155000000.0,402.6478743,7.3310360910000005,10.40826416,0.916440845,73.09999847,0.7680763009999999,0.142772496,0.7926522490000001,0.673591316,0.27644315399999997,0.38936814700000005,-0.09139624199999999,1.1264346840000001,1.522682905,0.20770365,0.245601237
CHL,Chile,2010,2070.0,24960.82175,218538000000.0,22.85490508,6.63565588,9.875193596,0.85695523,68.90000153,0.7863674759999999,0.099339187,0.701824725,0.8091729879999999,0.300116688,0.478705615,0.887606621,1.385960937,2.18349123,0.329054326,0.452481776
CHL,Chile,2011,2047.0,25106.35365,231892000000.0,23.07009823,6.5263347629999995,9.925136566,0.819078863,69.04000092,0.700734138,0.1029673,0.7527555229999999,0.803743482,0.316876173,0.322867334,0.763231277,1.400258541,2.067713022,0.316826075,0.495457828
CHL,Chile,2012,2024.0,25914.9183,244226000000.0,23.2804308,6.599128723,9.967881203,0.8552355770000001,69.18000031,0.7336109279999999,0.18632897699999998,0.7821174259999999,0.815391183,0.287592113,0.34326779799999996,0.7040236590000001,1.4441723819999999,2.12383008,0.32183492199999997,0.466741949
CHL,Chile,2013,2015.0,26583.78961,254105000000.0,23.48652279,6.74015379,9.998721123,0.862404704,69.31999969,0.7368873359999999,0.075803965,0.741154909,0.855062187,0.285453886,0.3072685,0.735013962,1.416341901,2.101323128,0.311761886,0.466638207
CHL,Chile,2014,1990.0,26803.54588,258594000000.0,23.68936005,6.844238281,10.00763416,0.861552179,69.45999908,0.733326375,0.20803766,0.758497715,0.86981076,0.276103258,0.39953002299999996,0.751715839,1.39434886,2.064368248,0.301621318,0.42640501299999994
CHL,Chile,2016,1974.0,27655.34315,267904000000.0,24.08740074,6.579056262999999,10.02634144,0.841388166,69.69999695,0.652289748,0.09289977,0.858124971,0.8692288990000001,0.283042103,0.203538865,0.704101682,1.164838195,1.9862554069999998,0.301905811,0.48013857
CHL,Chile,2017,1954.0,26766.6161,271896000000.0,24.28237822,6.3201193810000005,10.03306866,0.8798407909999999,69.80000305,0.7901164890000001,-0.030261262999999997,0.835987508,0.83847481,0.291042089,0.268283308,0.688375235,1.059408069,2.162420273,0.342148632,0.574647009
SVN,Slovenia,2010,1680.1,35473.81452,48013606745.0,101.68582690000001,6.082555294,10.26389885,0.917203367,69.19999695,0.8955224159999999,0.026649822000000004,0.844790697,0.67081368,0.295366138,0.331916302,0.9575735329999999,0.9297418,2.168138504,0.356451929,0.36766368200000005
SVN,Slovenia,2011,1663.2,35340.76447,48325391228.0,101.8982937,6.035964012000001,10.26829433,0.931166053,69.40000153,0.907440901,-0.027567947000000002,0.8931338190000001,0.651520729,0.285320938,0.181583047,1.013063908,0.922107577,2.189199686,0.36269262399999996,0.38314229200000005
SVN,Slovenia,2012,1644.6,34227.66164,47035305258.0,102.1140519,6.062891006,10.23913479,0.924753785,69.59999847,0.904386282,-0.022012195,0.8907541040000001,0.656376362,0.283989847,0.238065988,0.96744442,0.879258931,2.095799685,0.345676631,0.33938545
SVN,Slovenia,2013,1662.4,33748.93018,46502839741.0,102.2816783,5.974888802000001,10.22639275,0.932119727,69.80000305,0.890059829,0.033471618,0.917839587,0.6350996489999999,0.27426928300000003,0.163433194,0.94207418,0.8433558940000001,2.114859104,0.353957891,0.35020533200000004
SVN,Slovenia,2014,1681.9,34282.48437,47888250500.0,102.38232370000001,5.678395271,10.25476551,0.908347547,70.0,0.887747705,0.049876269,0.909118295,0.619817793,0.290812403,0.17685100399999998,0.960940123,0.848769665,2.046137094,0.36033719799999997,0.378871739
SVN,Slovenia,2016,1652.9,36153.4369,50511749002.0,102.5241808,5.936821461,10.30661774,0.9344873429999999,70.5,0.903551102,-0.057398662,0.8384743929999999,0.6262055639999999,0.271624178,0.24984510199999999,1.000279665,0.9184032679999999,2.1072878840000002,0.35495221600000004,0.360811561
SVN,Slovenia,2017,1621.7,36883.00552,53037744699.0,102.5910064,6.1668376920000005,10.35458946,0.928187847,70.80000305,0.920862675,-0.027939947000000003,0.8287947179999999,0.615109682,0.285601437,0.23977972600000003,0.949709475,0.896576881,1.982300639,0.321445256,0.359244138
EST,Estonia,2010,1810.0,21192.42548,19490936349.0,31.41012031,5.102771365485622,9.808494721776558,0.9046456821752024,53.99998147581259,0.7200416385941069,-0.16951480066597638,0.6888944132392654,0.6351029011102989,0.2067085455453057,0.41834860866055107,0.8631045898732581,1.1483075672515883,1.9844838019243407,0.35829087874325943,0.3801807638661017
EST,Estonia,2011,1852.0,20320.643659999998,20971721297.0,31.31490918,5.486819744,10.10818481,0.9087126259999999,66.95999908,0.7352253790000001,-0.171402186,0.68678391,0.651386082,0.205158427,0.417540222,0.872383595,1.176006198,1.9515161509999999,0.35567346200000005,0.38115912700000004
EST,Estonia,2012,1820.0,21161.9214,21875027648.0,31.20301958,5.363927841000001,10.15393448,0.889454544,67.22000122,0.696825743,-0.196030051,0.7928527,0.647360325,0.198966742,0.272975951,0.87419492,1.156192064,1.961893439,0.365756869,0.38173207600000003
EST,Estonia,2013,1801.0,21459.59192,22298647062.0,30.31969174,5.367445946,10.17667389,0.900721788,67.48000336,0.753558695,-0.205494925,0.726356387,0.702255547,0.199018165,0.260637581,0.932532012,1.202389479,1.825384974,0.34008446299999995,0.35857096299999996
EST,Estonia,2014,1795.0,22570.84161,22942757718.0,30.24028065,5.55598259,10.20779419,0.917101741,67.73999786,0.773327112,-0.15770036,0.652447462,0.6804306509999999,0.203439116,0.414985895,0.97528398,1.342396259,1.858400702,0.334486425,0.36307889200000004
EST,Estonia,2016,1791.0,24691.29576,24194442664.0,30.2689211,5.649675369,10.24387455,0.937715113,68.19999695,0.842770696,-0.153377563,0.6390852929999999,0.72625488,0.176869258,0.33983430299999995,0.94091773,1.323766232,1.753086329,0.310298592,0.343596786
EST,Estonia,2017,1792.0,25368.05135,25369490981.0,30.30559006,5.938395977000001,10.29150963,0.93568635,68.40000153,0.861749232,-0.104597919,0.668402255,0.805217981,0.160164103,0.405946255,0.93688798,1.320733786,1.8518398999999999,0.311841756,0.396599621
LTU,Lithuania,2010,1643.0,18835.71381,37120517694.0,49.4181412,5.065824986,9.955636024,0.8818106059999999,64.5,0.519352257,-0.278347969,0.9621672029999999,0.473149508,0.27202931,0.11450326400000001,0.8154476279999999,0.716123462,1.9833433630000001,0.391514391,0.32577225600000004
LTU,Lithuania,2011,1621.0,19367.181790000002,39363759100.0,48.31533087,5.43243742,10.03689575,0.911411285,64.69999695,0.5657972689999999,-0.151642829,0.9635116459999999,0.5695334670000001,0.274636686,0.18108657,0.765863121,0.684298992,1.837926865,0.33832454700000003,0.31764403
LTU,Lithuania,2012,1620.0,19671.09994,40870192058.0,47.67165087,5.771037102,10.08786297,0.918690145,64.90000153,0.503027141,-0.277095586,0.956959248,0.5809710029999999,0.277385563,0.145729542,0.8578597309999999,0.800440192,1.8465698959999999,0.319971919,0.310113639
LTU,Lithuania,2013,1606.0,20471.73064,42300068778.0,47.19088951,5.595689297000001,10.13237095,0.91251415,65.09999847,0.5558152789999999,-0.240589797,0.9363355040000001,0.580803812,0.29372873899999996,0.38423827299999996,0.9522759909999999,0.811991632,1.711561799,0.305871487,0.287150949
LTU,Lithuania,2014,1599.0,21367.70885,43796470015.0,46.80553871,6.125723839,10.17573357,0.908239841,65.30000305,0.507947206,-0.26756894600000003,0.956347883,0.619342983,0.286910683,0.344657153,0.851863742,0.918602824,1.869706154,0.30522206399999996,0.340137184
LTU,Lithuania,2016,1644.0,23933.49993,45732868896.0,45.78766499,5.865552425,10.24116898,0.937873363,66.09999847,0.614239335,-0.270516902,0.949392676,0.5941672920000001,0.249855742,0.279638559,0.914101243,0.990459979,1.906200886,0.324982315,0.355488271
LTU,Lithuania,2017,1608.0,25207.13875,47626186104.0,45.15186156,6.272940636,10.292967800000001,0.9263166190000001,66.69999695,0.749307334,-0.177641675,0.7897098659999999,0.607613146,0.19511883,0.32124728,0.8829061990000001,0.920204639,2.175804377,0.346855581,0.428504139
LVA,Latvia,2010,1738.0,18174.85913,23757368290.0,33.70107648,4.25058407603292,9.516064297412578,0.8278937429417991,50.93717732090029,0.5520384634045784,-0.00528264954984132,0.9559032217422075,0.5576978107072083,0.2213428384868745,0.10450686775694629,0.5197266823716824,0.6502793069913958,1.9435672411757565,0.3902608626167138,0.3318631126164923
LVA,Latvia,2011,1753.0,17541.35961,25273331011.0,33.114292600000006,4.966811657,9.892091751,0.836042464,64.86000061,0.56446445,-0.005147552,0.9342556000000001,0.563278019,0.221713215,0.107237339,0.5283887389999999,0.672904313,1.912062287,0.384967744,0.333452344
LVA,Latvia,2012,1738.0,18272.87632,26293015996.0,32.71661306,5.125025272,9.944048882,0.8511952159999999,65.12000275,0.563811779,-0.04060765,0.894979358,0.560012877,0.232224524,0.191219807,0.614571154,0.721494794,1.890645146,0.368904561,0.32179889100000003
LVA,Latvia,2013,1732.0,19151.964659999998,26931897162.0,32.36287184,5.069770336,9.978767395,0.834022582,65.37999725,0.630507529,-0.075946189,0.836553633,0.6421023610000001,0.227449417,0.23379966600000002,0.682029366,0.757289529,1.719731092,0.339212835,0.305940241
LVA,Latvia,2014,1741.0,20429.452080000003,27432357432.0,32.06468318,5.729115486,10.00659657,0.881255507,65.63999939,0.670653164,-0.046075948,0.803687513,0.652273059,0.225979373,0.229044721,0.66835165,0.8544881940000001,1.962899804,0.342618287,0.40646755700000003
LVA,Latvia,2016,1709.0,23591.68628,28830703315.0,31.51394339,5.940446377000001,10.07505417,0.917073965,66.19999695,0.685299277,-0.159757495,0.8676396009999999,0.653751254,0.231383532,0.31526130399999996,0.6607594489999999,0.8690538409999999,1.705120325,0.287035733,0.384025455
LVA,Latvia,2017,1695.0,24633.97485,30167432998.0,31.23589579,5.977817535,10.12918186,0.895098746,66.5,0.6995201109999999,-0.158590496,0.79837811,0.623312771,0.231753111,0.264000505,0.628388107,0.881660819,1.8148031230000001,0.30358958199999997,0.36218524
